cardnumber,cardname,page_title,card_type_raw,work_title,group,unit,cost,blade,blade_heart_raw,base_hearts_raw,required_hearts_raw,score,effect_text_raw,source_url,card_type_norm,base_hearts_counts_json,base_hearts_total,base_hearts_tags_json,required_hearts_counts_json,required_hearts_total,required_hearts_tags_json,blade_heart_counts_json,blade_heart_total,blade_heart_tags_json,effect_text_norm,effect_text_status,effect_text_is_no_ability,effect_tokens_json,tok_blade_icon_n,tok_energy_icon_n,tok_all_heart_n,tok_score_delta_icon,tok_unknown_tags_n,blade_heart_special_counts_json,blade_heart_draw_n,blade_heart_score_n,blade_heart_colorless_n,manual_override_applied,manual_override_reason
PL!HS-bp2-007,百生吟子,PL!HS-bp2-007 百生吟子 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,スリーズブーケ,11.0,4.0,なし,<緑> 3,,,"<登場>
このメンバーよりコストが低い『スリーズブーケ』のメンバーからバトンタッチして登場した場合、自分の控え室から『蓮ノ空』のライブカードを1枚手札に加える。
<ライブ開始時>
手札を1枚控え室に置いてもよい：これにより控え室に置いたカードがメンバーカードの場合、控え室に置いたカードと同じ名前を持つメンバー1人は、ライブ終了時まで、
<緑>
<(ブレード)>
を得る。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-007%20%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
このメンバーよりコストが低い『スリーズブーケ』のメンバーからバトンタッチして登場した場合、自分の控え室から『蓮ノ空』のライブカードを1枚手札に加える。
<ライブ開始時>
手札を1枚控え室に置いてもよい：これにより控え室に置いたカードがメンバーカードの場合、控え室に置いたカードと同じ名前を持つメンバー1人は、ライブ終了時まで、
<緑>
<(ブレード)>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 1, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",1,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-008,徒町小鈴,PL!HS-bp2-008 徒町小鈴 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,DOLLCHESTRA,4.0,1.0,なし,<青> 2,,,"<登場>
このメンバーよりコストが低い『DOLLCHESTRA』のメンバーからバトンタッチして登場した場合、ライブ終了時まで、
<(ブレード)>
<(ブレード)>
を得る。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-008%20%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
このメンバーよりコストが低い『DOLLCHESTRA』のメンバーからバトンタッチして登場した場合、ライブ終了時まで、
<(ブレード)>
<(ブレード)>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 2, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",2,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-009,安養寺姫芽,PL!HS-bp2-009 安養寺姫芽 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,みらくらぱーく！,13.0,4.0,<桃>,<桃> 3 <緑> 1 <青> 1,,,"<登場>
<(E)>
支払ってもよい：このメンバーよりコストが低い『みらくらぱーく！』のメンバーからバトンタッチして登場した場合、ライブ終了時まで、
<桃>
<桃>
を得る。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-009%20%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,MEMBER,{},0,[],{},0,[],"{""pink"": 1}",1,[],"<登場>
<(E)>
支払ってもよい：このメンバーよりコストが低い『みらくらぱーく！』のメンバーからバトンタッチして登場した場合、ライブ終了時まで、
<桃>
<桃>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 1, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",0,1,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-010,日野下花帆,PL!HS-bp2-010 日野下花帆 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,スリーズブーケ,9.0,3.0,なし,<桃> 1 <緑> 2,,,"<登場>
手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-010%20%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-011,村野さやか,PL!HS-bp2-011 村野さやか - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,DOLLCHESTRA,2.0,1.0,<青>,<青> 1,,,"<登場>
デッキの上からカードを5枚控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-011%20%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,MEMBER,{},0,[],{},0,[],"{""blue"": 1}",1,[],"<登場>
デッキの上からカードを5枚控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-012,乙宗梢,PL!HS-bp2-012 乙宗梢 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,スリーズブーケ,5.0,1.0,なし,<緑> 2,,,"<自動>
このメンバーがステージから控え室に置かれたとき、自分のデッキの上からカードを５枚見る。その中からメンバーカードを１枚公開して手札に加えてもよい。残りを控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-012%20%E4%B9%99%E5%AE%97%E6%A2%A2,MEMBER,{},0,[],{},0,[],{},0,[],"<自動>
このメンバーがステージから控え室に置かれたとき、自分のデッキの上からカードを5枚見る。その中からメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-013,夕霧綴理,PL!HS-bp2-013 夕霧綴理 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,DOLLCHESTRA,5.0,1.0,なし,<青> 2,,,"<自動>
このメンバーがステージから控え室に置かれたとき、自分のデッキの上からカードを５枚見る。その中からライブカードを１枚公開して手札に加えてもよい。残りを控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-013%20%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,MEMBER,{},0,[],{},0,[],{},0,[],"<自動>
このメンバーがステージから控え室に置かれたとき、自分のデッキの上からカードを5枚見る。その中からライブカードを1枚公開して手札に加えてもよい。残りを控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-014,大沢瑠璃乃,PL!HS-bp2-014 大沢瑠璃乃 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,みらくらぱーく！,4.0,2.0,<桃>,<桃> 1 <青> 1,,,"<登場>
カードを1枚引く。ライブ終了時まで、自分はライブできない。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-014%20%E5%A4%A7%E6%B2%A2%E7%91%A0%E7%92%83%E4%B9%83,MEMBER,{},0,[],{},0,[],"{""pink"": 1}",1,[],"<登場>
カードを1枚引く。ライブ終了時まで、自分はライブできない。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-015,藤島慈,PL!HS-bp2-015 藤島慈 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,みらくらぱーく！,5.0,1.0,なし,<桃> 2,,,"<自動>
このメンバーがステージから控え室に置かれたとき、カードを２枚引き、手札を１枚控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-015%20%E8%97%A4%E5%B3%B6%E6%85%88,MEMBER,{},0,[],{},0,[],{},0,[],"<自動>
このメンバーがステージから控え室に置かれたとき、カードを2枚引き、手札を1枚控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-016,百生吟子,PL!HS-bp2-016 百生吟子 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,スリーズブーケ,4.0,0.0,<緑>,<緑> 2,,,"<登場>
自分のデッキの上からカードを2枚見る。その中から好きな枚数を好きな順番でデッキの上に置き、残りを控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-016%20%E7%99%BE%E7%94%9F%E5%90%9F%E5%AD%90,MEMBER,{},0,[],{},0,[],"{""green"": 1}",1,[],"<登場>
自分のデッキの上からカードを2枚見る。その中から好きな枚数を好きな順番でデッキの上に置き、残りを控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-017,徒町小鈴,PL!HS-bp2-017 徒町小鈴 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,DOLLCHESTRA,7.0,0.0,なし,<緑> 1 <青> 2,,,"<登場>
自分の控え室にカードが10枚以上ある場合、カードを1枚引く。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-017%20%E5%BE%92%E7%94%BA%E5%B0%8F%E9%88%B4,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
自分の控え室にカードが10枚以上ある場合、カードを1枚引く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-018,安養寺姫芽,PL!HS-bp2-018 安養寺姫芽 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,みらくらぱーく！,7.0,1.0,なし,<桃> 2 <青> 1,,,"<登場>
自分のメインフェイズの場合、
<(E)>
<(E)>
支払ってもよい：自分の控え室からライブカードを1枚、表向きにライブカード置き場に置く。次のライブカードセットフェイズで自分がライブカード置き場に置けるカード枚数の上限が1枚減る。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-018%20%E5%AE%89%E9%A4%8A%E5%AF%BA%E5%A7%AB%E8%8A%BD,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
自分のメインフェイズの場合、
<(E)>
<(E)>
支払ってもよい：自分の控え室からライブカードを1枚、表向きにライブカード置き場に置く。次のライブカードセットフェイズで自分がライブカード置き場に置けるカード枚数の上限が1枚減る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 2, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",0,2,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-019,"Bloom the smile, Bloom the dream!","PL!HS-bp2-019 Bloom the smile, Bloom the dream! - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*",ライブ,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,,,,<スコア+1>,,<桃> 1 <緑> 1 <青> 1 <任意> 1 (合計4),1.0,"<ライブ開始時>
自分のステージに『蓮ノ空』のメンバーがいる場合、このカードを成功させるための必要ハートは、
<桃>
<桃>
<任意>
、
<緑>
<緑>
<任意>
、
<青>
<青>
<任意>
のうち、選んだ1つにしてもよい。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-019%20Bloom%20the%20smile%2C%20Bloom%20the%20dream%21,LIVE,{},0,[],{},4,[],{},0,[],"<ライブ開始時>
自分のステージに『蓮ノ空』のメンバーがいる場合、このカードを成功させるための必要ハートは、
<桃>
<桃>
<任意>
、
<緑>
<緑>
<任意>
、
<青>
<青>
<任意>
のうち、選んだ1つにしてもよい。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 1, ""colorless"": 0}",0,1,0,,
PL!HS-bp2-020,Link to the FUTURE,PL!HS-bp2-020 Link to the FUTURE - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,( スリーズブーケ / DOLLCHESTRA / みらくらぱーく！ ),,,<ALL>,,<桃> 2 <緑> 2 <青> 2 <任意> 8 (合計14),0.0,"<常時>
すべての領域にあるこのカードは『スリーズブーケ』、『DOLLCHESTRA』、『みらくらぱーく！』として扱う。
<ライブ開始時>
自分のステージにいる名前の異なる『蓮ノ空』のメンバー1人につき、このカードのスコアを+2する。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-020%20Link%20to%20the%20FUTURE,LIVE,{},0,[],{},14,[],"{""all"": 1}",1,[],"<常時>
すべての領域にあるこのカードは『スリーズブーケ』、『DOLLCHESTRA』、『みらくらぱーく！』として扱う。
<ライブ開始時>
自分のステージにいる名前の異なる『蓮ノ空』のメンバー1人につき、このカードのスコアを+2する。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-021,眩耀夜行,PL!HS-bp2-021 眩耀夜行 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,スリーズブーケ,,,<緑> <ドロー+1>,,<緑> 7 <任意> 5 (合計12),5.0,"<ライブ開始時>
自分のステージに、このターン中にバトンタッチして登場した『蓮ノ空』のメンバーが2人以上いる場合、このカードを成功させるための必要ハートを
<緑>
減らす。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-021%20%E7%9C%A9%E8%80%80%E5%A4%9C%E8%A1%8C,LIVE,{},0,[],{},12,[],"{""green"": 1}",1,[],"<ライブ開始時>
自分のステージに、このターン中にバトンタッチして登場した『蓮ノ空』のメンバーが2人以上いる場合、このカードを成功させるための必要ハートを
<緑>
減らす。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 1, ""score"": 0, ""colorless"": 0}",1,0,0,,
PL!HS-bp2-022,アオクハルカ,PL!HS-bp2-022 アオクハルカ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,スリーズブーケ,,,<ALL>,,<緑> 4 <任意> 1 (合計5),2.0,"<ライブ開始時>
自分の控え室に『スリーズブーケ』のライブカードが3枚以上ある場合、このカードのスコアを+1する。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-022%20%E3%82%A2%E3%82%AA%E3%82%AF%E3%83%8F%E3%83%AB%E3%82%AB,LIVE,{},0,[],{},5,[],"{""all"": 1}",1,[],"<ライブ開始時>
自分の控え室に『スリーズブーケ』のライブカードが3枚以上ある場合、このカードのスコアを+1する。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-023,Mirage Voyage,PL!HS-bp2-023 Mirage Voyage - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,DOLLCHESTRA,,,<ALL>,,<青> 4 <任意> 1 (合計5),2.0,"<ライブ開始時>
自分のステージに、このターン中にバトンタッチして登場した『蓮ノ空』のメンバーが2人以上いる場合、このカードを成功させるための必要ハートを
<青>
減らす。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-023%20Mirage%20Voyage,LIVE,{},0,[],{},5,[],"{""all"": 1}",1,[],"<ライブ開始時>
自分のステージに、このターン中にバトンタッチして登場した『蓮ノ空』のメンバーが2人以上いる場合、このカードを成功させるための必要ハートを
<青>
減らす。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!HS-bp2-024,レディバグ,PL!HS-bp2-024 レディバグ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！蓮ノ空女学院スクールアイドルクラブ,蓮ノ空,DOLLCHESTRA,,,<ALL>,,<青> 6 <任意> 5 (合計11),4.0,"<ライブ開始時>
自分のステージに「徒町小鈴」が登場しており、かつ「徒町小鈴」よりコストの大きい「村野さやか」が登場している場合、このカードを成功させるための必要ハートを
<任意>
<任意>
<任意>
減らす。",https://wikiwiki.jp/llocardgame/PL%21HS-bp2-024%20%E3%83%AC%E3%83%87%E3%82%A3%E3%83%90%E3%82%B0,LIVE,{},0,[],{},11,[],"{""all"": 1}",1,[],"<ライブ開始時>
自分のステージに「徒町小鈴」が登場しており、かつ「徒町小鈴」よりコストの大きい「村野さやか」が登場している場合、このカードを成功させるための必要ハートを
<任意>
<任意>
<任意>
減らす。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
